carriers,locs,techs,timesteps,carrier_prod
power,region1,wind,2015-07-10 04:00:00,10.545553
power,region1,wind,2015-07-10 05:00:00,11.756941
power,region1,wind,2015-07-10 06:00:00,0.72809643
power,region1,wind,2015-07-10 07:00:00,0.72809643
power,region1,wind,2015-07-10 08:00:00,3.4730673
power,region1,wind,2015-07-10 09:00:00,10.240732
power,region1,wind,2015-07-10 10:00:00,10.776143
power,region1,wind,2015-07-10 11:00:00,4.4396509
power,region1,wind,2015-07-10 12:00:00,3.6483791
power,region1,wind,2015-07-10 13:00:00,6.9729842
power,region1,wind,2015-07-10 14:00:00,4.1585204
power,region1,wind,2015-07-10 15:00:00,2.2048213
power,region1,wind,2015-07-10 16:00:00,3.5267664
power,region1,wind,2015-07-10 17:00:00,2.0453034
power,region1,wind,2015-07-10 18:00:00,11.45212
power,region1,wind,2015-07-10 19:00:00,5.7884456
power,region1,wind,2015-07-10 20:00:00,12.244971
power,region1,wind,2015-07-10 21:00:00,3.5488778
power,region1,wind,2015-07-10 22:00:00,6.7376559
power,region1,wind,2015-07-10 23:00:00,4.2911887
power,region1,wind,2015-07-11 00:00:00,0.65228595
power,region1,wind,2015-07-11 01:00:00,7.0835411
power,region1,wind,2015-07-11 02:00:00,12.090191
power,region1,wind,2015-07-11 03:00:00,4.8455528
power,region1,wind,2015-07-11 04:00:00,9.0672485
power,region1,wind,2015-07-11 05:00:00,2.0216126
power,region1,wind,2015-07-11 06:00:00,1.4372402
power,region1,wind,2015-07-11 07:00:00,4.2959268
power,region1,wind,2015-07-11 08:00:00,5.6399834
power,region1,wind,2015-07-11 09:00:00,3.2898587
power,region1,wind,2015-07-11 10:00:00,3.5630923
power,region1,wind,2015-07-11 11:00:00,7.6868662
power,region1,wind,2015-07-11 12:00:00,2.778138
power,region1,wind,2015-07-11 13:00:00,3.5804655
power,region1,wind,2015-07-11 14:00:00,9.1999169
power,region1,wind,2015-07-11 15:00:00,12.846717
power,region1,wind,2015-07-11 16:00:00,7.9221945
power,region1,wind,2015-07-11 17:00:00,0.83233583
power,region1,wind,2015-07-11 18:00:00,11.753782
power,region1,wind,2015-07-11 19:00:00,2.3169576
power,region1,wind,2015-07-11 20:00:00,12.96517
power,region1,wind,2015-07-11 21:00:00,7.4294264
power,region1,wind,2015-07-11 22:00:00,1.1640067
power,region1,wind,2015-07-11 23:00:00,3.3356608
power,region1,wind,2015-07-12 00:00:00,12.393433
power,region1,wind,2015-07-12 01:00:00,11.646384
power,region1,wind,2015-07-12 02:00:00,6.4454697
power,region1,wind,2015-07-12 03:00:00,11.188362
power,region1,wind,2015-07-12 04:00:00,8.6234414
power,region1,wind,2015-07-12 05:00:00,2.5712386
power,region1,wind,2015-07-12 06:00:00,9.4905237
power,region1,wind,2015-07-12 07:00:00,12.936741
power,region1,wind,2015-07-12 08:00:00,4.4917706
power,region1,wind,2015-07-12 09:00:00,0.82285952
power,region1,wind,2015-07-12 10:00:00,6.0111388
power,region1,wind,2015-07-12 11:00:00,4.3527847
power,region1,wind,2015-07-12 12:00:00,1.9694929
power,region1,wind,2015-07-12 13:00:00,6.6855362
power,region1,wind,2015-07-12 14:00:00,1.9300083
power,region1,wind,2015-07-12 15:00:00,3.3972569
power,region1,wind,2015-07-12 16:00:00,1.9568579
power,region1,wind,2015-07-12 17:00:00,4.5012469
power,region1,wind,2015-07-12 18:00:00,9.6674148
power,region1,wind,2015-07-12 19:00:00,2.3327515
power,region1,wind,2015-07-12 20:00:00,4.8234414
power,region1,wind,2015-07-12 21:00:00,10.766667
power,region1,wind,2015-07-12 22:00:00,1.9505403
power,region1,wind,2015-07-12 23:00:00,5.5799667
power,region1,wind,2015-07-13 00:00:00,2.8492103
power,region1,wind,2015-07-13 01:00:00,5.3493766
power,region1,wind,2015-07-13 02:00:00,2.9408146
power,region1,wind,2015-07-13 03:00:00,3.0845387
power,region1,wind,2015-07-13 04:00:00,10.951455
power,region1,wind,2015-07-13 05:00:00,12.999917
power,region1,wind,2015-07-13 06:00:00,8.8445553
power,region1,wind,2015-07-13 07:00:00,0.90340815
power,region1,wind,2015-07-13 08:00:00,11.060432
power,region1,wind,2015-07-13 09:00:00,10.667165
power,region1,wind,2015-07-13 10:00:00,2.0042394
power,region1,wind,2015-07-13 11:00:00,10.687697
power,region1,wind,2015-07-13 12:00:00,7.8369077
power,region1,wind,2015-07-13 13:00:00,6.9287614
power,region1,wind,2015-07-13 14:00:00,12.270241
power,region1,wind,2015-07-13 15:00:00,1.4277639
power,region1,wind,2015-07-13 16:00:00,9.8916874
power,region1,wind,2015-07-13 17:00:00,3.9184539
power,region1,wind,2015-07-13 18:00:00,2.4906899
power,region1,wind,2015-07-13 19:00:00,12.314464
power,region1,wind,2015-07-13 20:00:00,3.3688279
power,region1,wind,2015-07-13 21:00:00,6.537074
power,region1,wind,2015-07-13 22:00:00,7.5921031
power,region1,wind,2015-07-13 23:00:00,4.2137988
power,region1,wind,2015-07-14 00:00:00,10.975145
power,region1,wind,2015-07-14 01:00:00,12.895677
power,region1,wind,2015-07-14 02:00:00,0.63175395
power,region1,wind,2015-07-14 03:00:00,4.4096426
power,region1,wind,2015-07-14 04:00:00,6.4123026
power,region1,wind,2015-07-14 05:00:00,4.4143807
power,region1,wind,2015-07-14 06:00:00,1.9110557
power,region1,wind,2015-07-14 07:00:00,7.2872818
power,region1,wind,2015-07-14 08:00:00,6.0901081
power,region1,wind,2015-07-14 09:00:00,6.6049875
power,region1,wind,2015-07-14 10:00:00,7.90798
power,region1,wind,2015-07-14 11:00:00,10.790357
power,region1,wind,2015-07-14 12:00:00,0.7833749
power,region1,wind,2015-07-14 13:00:00,11.368412
power,region1,wind,2015-07-14 14:00:00,10.207564
power,region1,wind,2015-07-14 15:00:00,2.0753117
power,region1,wind,2015-07-14 16:00:00,1.2682461
power,region1,wind,2015-07-14 17:00:00,2.1037406
power,region1,wind,2015-07-14 18:00:00,3.9689942
power,region1,wind,2015-07-14 19:00:00,9.980133
power,region1,wind,2015-07-14 20:00:00,4.8755611
power,region1,wind,2015-07-14 21:00:00,2.4606816
power,region1,wind,2015-07-14 22:00:00,5.8626766
power,region1,wind,2015-07-14 23:00:00,1.3219451
power,region1,wind,2015-07-15 00:00:00,8.039069
power,region1,wind,2015-07-15 01:00:00,11.068329
power,region1,wind,2015-07-15 02:00:00,5.0224439
power,region1,wind,2015-07-15 03:00:00,10.09069
power,region1,wind,2015-07-15 04:00:00,3.4446384
power,region1,wind,2015-07-15 05:00:00,6.0000831
power,region1,wind,2015-07-15 06:00:00,11.610058
power,region1,wind,2015-07-15 07:00:00,6.6776392
power,region1,wind,2015-07-15 08:00:00,10.003824
power,region1,wind,2015-07-15 09:00:00,11.035162
power,region1,wind,2015-07-15 10:00:00,2.9787199
power,region1,wind,2015-07-15 11:00:00,8.2870324
power,region1,wind,2015-07-15 12:00:00,8.2412303
power,region1,wind,2015-07-15 13:00:00,2.9850374
power,region1,wind,2015-07-15 14:00:00,3.5220283
power,region1,wind,2015-07-15 15:00:00,2.6881131
power,region1,wind,2015-07-15 16:00:00,7.3788861
power,region1,wind,2015-07-15 17:00:00,0.97448047
power,region1,wind,2015-07-15 18:00:00,7.661596
power,region1,wind,2015-07-15 19:00:00,3.9658354
power,region1,wind,2015-07-15 20:00:00,8.6866168
power,region1,wind,2015-07-15 21:00:00,4.3496259
power,region1,wind,2015-07-15 22:00:00,3.5978387
power,region1,wind,2015-07-15 23:00:00,1.3709061
power,region1,wind,2015-07-16 00:00:00,9.8348296
power,region1,wind,2015-07-16 01:00:00,13.806983
power,region1,wind,2015-07-16 02:00:00,4.4507066
power,region1,wind,2015-07-16 03:00:00,1.5951787
power,region1,wind,2015-07-16 04:00:00,5.7758105
power,region1,wind,2015-07-16 05:00:00,1.604655
power,region1,wind,2015-07-16 06:00:00,3.0640067
power,region1,wind,2015-07-16 07:00:00,2.8650042
power,region1,wind,2015-07-16 08:00:00,3.7557772
power,region1,wind,2015-07-16 09:00:00,1.1545303
power,region1,wind,2015-07-16 10:00:00,9.1146301
power,region1,wind,2015-07-16 11:00:00,4.678138
power,region1,wind,2015-07-16 12:00:00,11.586367
power,region1,wind,2015-07-16 13:00:00,2.4275145
power,region1,wind,2015-07-16 14:00:00,6.9856193
power,region1,wind,2015-07-16 15:00:00,1.9157938
power,region1,wind,2015-07-16 16:00:00,2.4338321
power,region1,wind,2015-07-16 17:00:00,10.820366
power,region1,wind,2015-07-16 18:00:00,8.5555278
power,region1,wind,2015-07-16 19:00:00,3.7447215
power,region1,wind,2015-07-16 20:00:00,7.1356608
power,region1,wind,2015-07-16 21:00:00,5.4599335
power,region1,wind,2015-07-16 22:00:00,8.8098088
power,region1,wind,2015-07-16 23:00:00,1.6788861
power,region1,wind,2015-07-17 00:00:00,8.9519534
power,region1,wind,2015-07-17 01:00:00,4.7965919
power,region1,wind,2015-07-17 02:00:00,8.4907731
power,region1,wind,2015-07-17 03:00:00,1.1829593
power,region1,wind,2015-07-17 04:00:00,1.3661679
power,region1,wind,2015-07-17 05:00:00,12.327099
power,region1,wind,2015-07-17 06:00:00,7.4294264
power,region1,wind,2015-07-17 07:00:00,5.0698254
power,region1,wind,2015-07-17 08:00:00,9.2615129
power,region1,wind,2015-07-17 09:00:00,4.1237739
power,region1,wind,2015-07-17 10:00:00,3.1192851
power,region1,wind,2015-07-17 11:00:00,10.845636
power,region1,wind,2015-07-17 12:00:00,7.0898587
power,region1,wind,2015-07-17 13:00:00,2.4543641
power,region1,wind,2015-07-17 14:00:00,4.9798005
power,region1,wind,2015-07-17 15:00:00,12.263924
power,region1,wind,2015-07-17 16:00:00,1.4009144
power,region1,wind,2015-07-17 17:00:00,8.1701579
power,region1,wind,2015-07-17 18:00:00,2.59335
power,region1,wind,2015-07-17 19:00:00,1.9521197
power,region1,wind,2015-07-17 20:00:00,13.138903
power,region1,wind,2015-07-17 21:00:00,3.553616
power,region1,wind,2015-07-17 22:00:00,3.114547
power,region1,wind,2015-07-17 23:00:00,3.5014963
power,region1,wind,2015-07-18 00:00:00,12.464505
power,region1,wind,2015-07-18 01:00:00,12.27182
power,region1,wind,2015-07-18 02:00:00,9.7716542
power,region1,wind,2015-07-18 03:00:00,9.1809643
power,region1,wind,2015-07-18 04:00:00,3.3498753
power,region1,wind,2015-07-18 05:00:00,13.878055
power,region1,wind,2015-07-18 06:00:00,13.576392
power,region1,wind,2015-07-18 07:00:00,4.5249377
power,region1,wind,2015-07-18 08:00:00,10.633998
power,region1,wind,2015-07-18 09:00:00,6.8182045
power,region1,wind,2015-07-18 10:00:00,7.1988362
power,region1,wind,2015-07-18 11:00:00,11.237323
power,region1,wind,2015-07-18 12:00:00,1.1276808
power,region1,wind,2015-07-18 13:00:00,6.3412303
power,region1,wind,2015-07-18 14:00:00,7.661596
power,region1,wind,2015-07-18 15:00:00,11.870657
power,region1,wind,2015-07-18 16:00:00,3.4351621
power,region1,wind,2015-07-18 17:00:00,4.8250208
power,region1,wind,2015-07-18 18:00:00,2.0263508
power,region1,wind,2015-07-18 19:00:00,3.0418953
power,region1,wind,2015-07-18 20:00:00,4.2248545
power,region1,wind,2015-07-18 21:00:00,2.8428928
power,region1,wind,2015-07-18 22:00:00,12.227598
power,region1,wind,2015-07-18 23:00:00,4.4254364
power,region1,wind,2015-07-19 00:00:00,4.6955112
power,region1,wind,2015-07-19 01:00:00,3.2772236
power,region1,wind,2015-07-19 02:00:00,3.5093932
power,region1,wind,2015-07-19 03:00:00,6.5876143
power,region1,wind,2015-07-19 04:00:00,0.99659185
power,region1,wind,2015-07-19 05:00:00,9.3452203
power,region1,wind,2015-07-19 06:00:00,8.6455528
power,region1,wind,2015-07-19 07:00:00,10.468163
power,region1,wind,2015-07-19 08:00:00,1.6315046
power,region1,wind,2015-07-19 09:00:00,9.0909393
power,region1,wind,2015-07-19 10:00:00,12.876725
power,region1,wind,2015-07-19 11:00:00,4.0890274
power,region1,wind,2015-07-19 12:00:00,6.2748961
power,region1,wind,2015-07-19 13:00:00,10.354447
power,region1,wind,2015-07-19 14:00:00,1.7467997
power,region1,wind,2015-07-19 15:00:00,4.9576891
power,region1,wind,2015-07-19 16:00:00,10.62926
power,region1,wind,2015-07-19 17:00:00,1.1845387
power,region1,wind,2015-07-19 18:00:00,1.2224439
power,region1,wind,2015-07-19 19:00:00,2.5491272
power,region1,wind,2015-07-19 20:00:00,13.772236
power,region1,wind,2015-07-19 21:00:00,5.4931006
power,region1,wind,2015-07-19 22:00:00,5.6605154
power,region1,wind,2015-07-19 23:00:00,8.9803824
power,region1,wind,2015-07-20 00:00:00,1.227182
power,region1,wind,2015-07-20 01:00:00,8.2380715
power,region1,wind,2015-07-20 02:00:00,3.127182
power,region1,wind,2015-07-20 03:00:00,1.3140482
power,region1,wind,2015-07-20 04:00:00,9.9832918
power,region1,wind,2015-07-20 05:00:00,8.1717373
power,region1,wind,2015-07-20 06:00:00,0.92236076
power,region1,wind,2015-07-20 07:00:00,7.2556941
power,region1,wind,2015-07-20 08:00:00,1.2587697
power,region1,wind,2015-07-20 09:00:00,6.6223608
power,region1,wind,2015-07-20 10:00:00,7.3583541
power,region1,wind,2015-07-20 11:00:00,3.7083957
power,region1,wind,2015-07-20 12:00:00,5.6541978
power,region1,wind,2015-07-20 13:00:00,2.9155445
power,region1,wind,2015-07-20 14:00:00,4.3480466
power,region1,wind,2015-07-20 15:00:00,5.6099751
power,region1,wind,2015-07-20 16:00:00,0.49750623
power,region1,wind,2015-07-20 17:00:00,9.2915212
power,region1,wind,2015-07-20 18:00:00,11.499501
power,region1,wind,2015-07-20 19:00:00,10.411305
power,region1,wind,2015-07-20 20:00:00,12.42818
power,region1,wind,2015-07-20 21:00:00,2.0152951
power,region1,wind,2015-07-20 22:00:00,5.0461347
power,region1,wind,2015-07-20 23:00:00,5.4204489
power,region1,wind,2015-07-21 00:00:00,3.3735661
power,region1,wind,2015-07-21 01:00:00,7.6347465
power,region1,wind,2015-07-21 02:00:00,1.604655
power,region1,wind,2015-07-21 03:00:00,11.793267
power,region1,wind,2015-07-21 04:00:00,0.4074813
power,region1,wind,2015-07-21 05:00:00,6.0916874
power,region1,wind,2015-07-21 06:00:00,3.6310058
power,region1,wind,2015-07-21 07:00:00,9.6832086
power,region1,wind,2015-07-21 08:00:00,14.181297
power,region1,wind,2015-07-21 09:00:00,11.080964
power,region1,wind,2015-07-21 10:00:00,10.592934
power,region1,wind,2015-07-21 11:00:00,3.2440565
power,region1,wind,2015-07-21 12:00:00,2.3311721
power,region1,wind,2015-07-21 13:00:00,11.406318
power,region1,wind,2015-07-21 14:00:00,3.6783874
power,region1,wind,2015-07-21 15:00:00,10.531338
power,region1,wind,2015-07-21 16:00:00,13.295262
power,region1,wind,2015-07-21 17:00:00,1.0376559
power,region1,wind,2015-07-21 18:00:00,10.589776
power,region1,wind,2015-07-21 19:00:00,4.4349127
power,region1,wind,2015-07-21 20:00:00,0.55910224
power,region1,wind,2015-07-21 21:00:00,4.6054863
power,region1,wind,2015-07-21 22:00:00,7.3567747
power,region1,wind,2015-07-21 23:00:00,13.360017
power,region1,wind,2015-07-22 00:00:00,6.434414
power,region1,wind,2015-07-22 01:00:00,12.974647
power,region1,wind,2015-07-22 02:00:00,2.1195345
power,region1,wind,2015-07-22 03:00:00,4.8976725
power,region1,wind,2015-07-22 04:00:00,11.63059
power,region1,wind,2015-07-22 05:00:00,7.5605154
power,region1,wind,2015-07-22 06:00:00,1.5793849
power,region1,wind,2015-07-22 07:00:00,2.1779717
power,region1,wind,2015-07-22 08:00:00,12.467664
power,region1,wind,2015-07-22 09:00:00,10.512386
power,region1,wind,2015-07-22 10:00:00,6.241729
power,region1,wind,2015-07-22 11:00:00,3.4130507
power,region1,wind,2015-07-22 12:00:00,3.1571904
power,region1,wind,2015-07-22 13:00:00,1.2935162
power,region1,wind,2015-07-22 14:00:00,1.543059
power,region1,wind,2015-07-22 15:00:00,5.343059
power,region1,wind,2015-07-22 16:00:00,11.069909
power,region1,wind,2015-07-22 17:00:00,3.6057357
power,region1,wind,2015-07-22 18:00:00,1.317207
power,region1,wind,2015-07-22 19:00:00,9.5805486
power,region1,wind,2015-07-22 20:00:00,10.738238
power,region1,wind,2015-07-22 21:00:00,2.9266002
power,region1,wind,2015-07-22 22:00:00,6.5133832
power,region1,wind,2015-07-22 23:00:00,3.7541978
power,region1,wind,2015-07-23 00:00:00,4.1095594
power,region1,wind,2015-07-23 01:00:00,8.1954281
power,region1,wind,2015-07-23 02:00:00,3.217207
power,region1,wind,2015-07-23 03:00:00,11.878554
power,region1,wind,2015-07-23 04:00:00,6.5197007
power,region1,wind,2015-07-23 05:00:00,7.9853699
power,region1,wind,2015-07-23 06:00:00,7.4041563
power,region1,wind,2015-07-23 07:00:00,5.1630091
power,region1,wind,2015-07-23 08:00:00,3.6862843
power,region1,wind,2015-07-23 09:00:00,1.0534497
power,region1,wind,2015-07-23 10:00:00,11.944888
power,region1,wind,2015-07-23 11:00:00,4.054281
power,region1,wind,2015-07-23 12:00:00,4.7365752
power,region1,wind,2015-07-23 13:00:00,8.0027431
power,region1,wind,2015-07-23 14:00:00,1.3330008
power,region1,wind,2015-07-23 15:00:00,3.9895262
power,region1,wind,2015-07-23 16:00:00,8.5286783
power,region1,wind,2015-07-23 17:00:00,3.2314214
power,region1,wind,2015-07-23 18:00:00,9.1809643
power,region1,wind,2015-07-23 19:00:00,7.8305902
power,region1,wind,2015-07-23 20:00:00,4.5912718
power,region1,wind,2015-07-23 21:00:00,6.4912718
power,region1,wind,2015-07-23 22:00:00,1.2714048
power,region1,wind,2015-07-23 23:00:00,11.208894
power,region1,wind,2015-07-24 00:00:00,2.4685786
power,region1,wind,2015-07-24 01:00:00,2.166916
power,region1,wind,2015-07-24 02:00:00,2.174813
power,region1,wind,2015-07-24 03:00:00,0.87813799
power,region1,wind,2015-07-24 04:00:00,0.35378221
power,region1,wind,2015-07-24 05:00:00,5.2230258
power,region1,wind,2015-07-24 06:00:00,3.127182
power,region1,wind,2015-07-24 07:00:00,2.3327515
power,region1,wind,2015-07-24 08:00:00,11.730091
power,region1,wind,2015-07-24 09:00:00,2.2790524
power,region1,wind,2015-07-24 10:00:00,2.2237739
power,region1,wind,2015-07-24 11:00:00,2.277473
power,region1,wind,2015-07-24 12:00:00,13.846467
power,region1,wind,2015-07-24 13:00:00,4.4807149
power,region1,wind,2015-07-24 14:00:00,0.89551122
power,region1,wind,2015-07-24 15:00:00,12.927265
power,region1,wind,2015-07-24 16:00:00,1.920532
power,region1,wind,2015-07-24 17:00:00,2.6849543
power,region1,wind,2015-07-24 18:00:00,6.2369909
power,region1,wind,2015-07-24 19:00:00,0.84181214
power,region1,wind,2015-07-24 20:00:00,2.4133001
power,region1,wind,2015-07-24 21:00:00,5.8058188
power,region1,wind,2015-07-24 22:00:00,9.4036575
power,region1,wind,2015-07-24 23:00:00,1.8605154
power,region1,wind,2015-07-25 00:00:00,2.7939318
power,region1,wind,2015-07-25 01:00:00,6.0285121
power,region1,wind,2015-07-25 02:00:00,4.7744805
power,region1,wind,2015-07-25 03:00:00,2.3059019
power,region1,wind,2015-07-25 04:00:00,13.805403
power,region1,wind,2015-07-25 05:00:00,13.925436
power,region1,wind,2015-07-25 06:00:00,4.8234414
power,region1,wind,2015-07-25 07:00:00,10.820366
power,region1,wind,2015-07-25 08:00:00,4.0527016
power,region1,wind,2015-07-25 09:00:00,6.3712386
power,region1,wind,2015-07-25 10:00:00,4.8566085
power,region1,wind,2015-07-25 11:00:00,10.75877
power,region1,wind,2015-07-25 12:00:00,6.3459684
power,region1,wind,2015-07-25 13:00:00,5.1266833
power,region1,wind,2015-07-25 14:00:00,1.4877805
power,region1,wind,2015-07-25 15:00:00,6.5118038
power,region1,wind,2015-07-25 16:00:00,8.6976725
power,region1,wind,2015-07-25 17:00:00,0.59226933
power,region1,wind,2015-07-25 18:00:00,11.512136
power,region1,wind,2015-07-25 19:00:00,9.8379884
power,region1,wind,2015-07-25 20:00:00,1.4972569
power,region1,wind,2015-07-25 21:00:00,4.5802161
power,region1,wind,2015-07-25 22:00:00,6.5197007
power,region1,wind,2015-07-25 23:00:00,7.4847049
power,region1,wind,2015-07-26 00:00:00,9.8648379
power,region1,wind,2015-07-26 01:00:00,4.0479634
power,region1,wind,2015-07-26 02:00:00,13.603242
power,region1,wind,2015-07-26 03:00:00,2.3943475
power,region1,wind,2015-07-26 04:00:00,2.7260183
power,region1,wind,2015-07-26 05:00:00,6.5718204
power,region1,wind,2015-07-26 06:00:00,6.7755611
power,region1,wind,2015-07-26 07:00:00,6.2290939
power,region1,wind,2015-07-26 08:00:00,6.9192851
power,region1,wind,2015-07-26 09:00:00,7.9632585
power,region1,wind,2015-07-26 10:00:00,12.778803
power,region1,wind,2015-07-26 11:00:00,1.5746467
power,region1,wind,2015-07-26 12:00:00,10.891438
power,region1,wind,2015-07-26 13:00:00,2.9297589
power,region1,wind,2015-07-26 14:00:00,7.1972569
power,region1,wind,2015-07-26 15:00:00,7.2667498
power,region1,wind,2015-07-26 16:00:00,8.5507897
power,region1,wind,2015-07-26 17:00:00,4.0637573
power,region1,wind,2015-07-26 18:00:00,1.5825436
power,region1,wind,2015-07-26 19:00:00,1.0155445
power,region1,wind,2015-07-26 20:00:00,11.128346
power,region1,wind,2015-07-26 21:00:00,8.5792186
power,region1,wind,2015-07-26 22:00:00,6.7566085
power,region1,wind,2015-07-26 23:00:00,3.6799667
power,region1,wind,2015-07-27 00:00:00,6.2133001
power,region1,wind,2015-07-27 01:00:00,1.7231089
power,region1,wind,2015-07-27 02:00:00,13.589027
power,region1,wind,2015-07-27 03:00:00,0.92078138
power,region1,wind,2015-07-27 04:00:00,9.0530341
power,region1,wind,2015-07-27 05:00:00,5.5546966
power,region1,wind,2015-07-27 06:00:00,12.069659
power,region1,wind,2015-07-27 07:00:00,9.8837905
power,region1,wind,2015-07-27 08:00:00,13.4532
power,region1,wind,2015-07-27 09:00:00,11.050956
power,region1,wind,2015-07-27 10:00:00,11.437905
power,region1,wind,2015-07-27 11:00:00,4.3922693
power,region1,wind,2015-07-27 12:00:00,1.0439734
power,region1,wind,2015-07-27 13:00:00,2.8555278
power,region1,wind,2015-07-27 14:00:00,4.505985
power,region1,wind,2015-07-27 15:00:00,5.2877805
power,region1,wind,2015-07-27 16:00:00,9.6295096
power,region1,wind,2015-07-27 17:00:00,3.6025769
power,region1,wind,2015-07-27 18:00:00,6.2748961
power,region1,wind,2015-07-27 19:00:00,9.4447215
power,region1,wind,2015-07-27 20:00:00,13.715378
power,region1,wind,2015-07-27 21:00:00,4.136409
power,region1,wind,2015-07-27 22:00:00,1.0660848
power,region1,wind,2015-07-27 23:00:00,9.356276
power,region1,wind,2015-07-28 00:00:00,7.1088113
power,region1,wind,2015-07-28 01:00:00,6.8261014
power,region1,wind,2015-07-28 02:00:00,2.3990856
power,region1,wind,2015-07-28 03:00:00,5.8500416
power,region1,wind,2015-07-28 04:00:00,13.378969
power,region1,wind,2015-07-28 05:00:00,4.4333333
power,region1,wind,2015-07-28 06:00:00,9.2994181
power,region1,wind,2015-07-28 07:00:00,11.362095
power,region1,wind,2015-07-28 08:00:00,7.5494597
power,region1,wind,2015-07-28 09:00:00,2.0342477
power,region1,wind,2015-07-28 10:00:00,8.1575229
power,region1,wind,2015-07-28 11:00:00,1.3835411
power,region1,wind,2015-07-28 12:00:00,6.8418953
power,region1,wind,2015-07-28 13:00:00,10.070158
power,region1,wind,2015-07-28 14:00:00,3.4572735
power,region1,wind,2015-07-28 15:00:00,4.6307564
power,region1,wind,2015-07-28 16:00:00,1.3077307
power,region1,wind,2015-07-28 17:00:00,11.172569
power,region1,wind,2015-07-28 18:00:00,1.1150457
power,region1,wind,2015-07-28 19:00:00,7.6394846
power,region1,wind,2015-07-28 20:00:00,8.5823774
power,region1,wind,2015-07-28 21:00:00,3.9374065
power,region1,wind,2015-07-28 22:00:00,5.3857024
power,region1,wind,2015-07-28 23:00:00,11.551621
power,region1,wind,2015-07-29 00:00:00,5.9527016
power,region1,wind,2015-07-29 01:00:00,2.4685786
power,region1,wind,2015-07-29 02:00:00,13.331588
power,region1,wind,2015-07-29 03:00:00,11.136243
power,region1,wind,2015-07-29 04:00:00,8.732419
power,region1,wind,2015-07-29 05:00:00,6.159601
power,region1,wind,2015-07-29 06:00:00,14.061264
power,region1,wind,2015-07-29 07:00:00,13.11995
power,region1,wind,2015-07-29 08:00:00,5.4362427
power,region1,wind,2015-07-29 09:00:00,0.5843724
power,region1,wind,2015-07-29 10:00:00,10.806151
power,region1,wind,2015-07-29 11:00:00,1.8068163
power,region1,wind,2015-07-29 12:00:00,5.6921031
power,region1,wind,2015-07-29 13:00:00,4.5533666
power,region1,wind,2015-07-29 14:00:00,6.6365752
power,region1,wind,2015-07-29 15:00:00,10.782461
power,region1,wind,2015-07-29 16:00:00,1.2445553
power,region1,wind,2015-07-29 17:00:00,1.0455528
power,region1,wind,2015-07-29 18:00:00,1.2635079
power,region1,wind,2015-07-29 19:00:00,4.3401496
power,region1,wind,2015-07-29 20:00:00,1.9900249
power,region1,wind,2015-07-29 21:00:00,9.4921031
power,region1,wind,2015-07-29 22:00:00,1.5556941
power,region1,wind,2015-07-29 23:00:00,5.7631754
power,region1,wind,2015-07-30 00:00:00,5.240399
power,region1,wind,2015-07-30 01:00:00,11.460017
power,region1,wind,2015-07-30 02:00:00,3.9800499
power,region1,wind,2015-07-30 03:00:00,7.682128
power,region1,wind,2015-07-30 04:00:00,3.9295096
power,region1,wind,2015-07-30 05:00:00,0.919202
power,region1,wind,2015-07-30 06:00:00,6.4881131
power,region1,wind,2015-07-30 07:00:00,1.1687448
power,region1,wind,2015-07-30 08:00:00,3.0813799
power,region1,wind,2015-07-30 09:00:00,8.1196176
power,region1,wind,2015-07-30 10:00:00,7.4657523
power,region1,wind,2015-07-30 11:00:00,7.8211139
power,region1,wind,2015-07-30 12:00:00,6.5639235
power,region1,wind,2015-07-30 13:00:00,4.8471322
power,region1,wind,2015-07-30 14:00:00,2.3959268
power,region1,wind,2015-07-30 15:00:00,1.5809643
power,region1,wind,2015-07-30 16:00:00,9.163591
power,region1,wind,2015-07-30 17:00:00,7.2114713
power,region1,wind,2015-07-30 18:00:00,12.982544
power,region1,wind,2015-07-30 19:00:00,11.104655
power,region1,wind,2015-07-30 20:00:00,11.769576
power,region1,wind,2015-07-30 21:00:00,2.605985
power,region1,wind,2015-07-30 22:00:00,8.4970906
power,region1,wind,2015-07-30 23:00:00,4.4601829
power,region1,wind,2015-07-31 00:00:00,9.7827099
power,region1,wind,2015-07-31 01:00:00,2.1985037
power,region1,wind,2015-07-31 02:00:00,4.5786367
power,region1,wind,2015-07-31 03:00:00,12.96675
power,region1,wind,2015-07-31 04:00:00,9.3246883
power,region1,wind,2015-07-31 05:00:00,4.9134663
power,region1,wind,2015-07-31 06:00:00,8.4528678
power,region1,wind,2015-07-31 07:00:00,13.576392
power,region1,wind,2015-07-31 08:00:00,6.0585204
power,region1,wind,2015-07-31 09:00:00,9.9896093
power,region1,wind,2015-07-31 10:00:00,10.101746
power,region1,wind,2015-07-31 11:00:00,9.8127182
power,region1,wind,2015-07-31 12:00:00,1.3314214
power,region1,wind,2015-07-31 13:00:00,11.671654
power,region1,wind,2015-07-31 14:00:00,6.680798
power,region1,wind,2015-07-31 15:00:00,9.3420615
power,region1,wind,2015-07-31 16:00:00,7.8779717
power,region1,wind,2015-07-31 17:00:00,4.8787199
power,region1,wind,2015-07-31 18:00:00,13.611139
power,region1,wind,2015-07-31 19:00:00,11.305237
power,region1,wind,2015-07-31 20:00:00,8.835079
power,region1,wind,2015-07-31 21:00:00,3.9058188
power,region1,wind,2015-07-31 22:00:00,11.392103
